techs,color,name,base_tech,flow_cap_max,flow_out_eff_per_distance,lifetime,link_to,link_from
LVEtransmission861_to_LVEtransmission539_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission539,LVEtransmission861
LVEtransmission539_to_LVEtransmission406_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission406,LVEtransmission539
LVEtransmission406_to_LVEtransmission61_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission61,LVEtransmission406
LVEtransmission61_to_LVEtransmission328_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission328,LVEtransmission61
LVEtransmission328_to_LVEtransmission393_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission393,LVEtransmission328
LVEtransmission393_to_LVEtransmission337_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission337,LVEtransmission393
LVEtransmission337_to_LVEtransmission1033_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission1033,LVEtransmission337
LVEtransmission1033_to_LVEtransmission192_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission192,LVEtransmission1033
LVEtransmission192_to_LVEtransmission919_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission919,LVEtransmission192
LVEtransmission919_to_LVEtransmission42_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission42,LVEtransmission919
LVEtransmission42_to_LVEtransmission1056_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission1056,LVEtransmission42
LVEtransmission1056_to_LVEtransmission587_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission587,LVEtransmission1056
LVEtransmission587_to_LVEtransmission860_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission860,LVEtransmission587
LVEtransmission860_to_LVEtransmission784_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission784,LVEtransmission860
LVEtransmission784_to_LVEtransmission411_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission411,LVEtransmission784
LVEtransmission411_to_LVEtransmission650_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission650,LVEtransmission411
LVEtransmission650_to_LVEtransmission176_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission176,LVEtransmission650
LVEtransmission176_to_LVEtransmission666_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission666,LVEtransmission176
LVEtransmission666_to_LVEtransmission562_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission562,LVEtransmission666
LVEtransmission562_to_LVEtransmission559_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission559,LVEtransmission562
LVEtransmission559_to_LVEtransmission685_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission685,LVEtransmission559
LVEtransmission685_to_LVEtransmission286_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission286,LVEtransmission685
LVEtransmission286_to_LVEtransmission531_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission531,LVEtransmission286
LVEtransmission531_to_LVEtransmission227_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission227,LVEtransmission531
LVEtransmission227_to_LVEtransmission847_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission847,LVEtransmission227
LVEtransmission847_to_LVEtransmission1090_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission1090,LVEtransmission847
LVEtransmission1090_to_LVEtransmission1085_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission1085,LVEtransmission1090
LVEtransmission1085_to_LVEtransmission430_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission430,LVEtransmission1085
LVEtransmission430_to_LVEtransmission152_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission152,LVEtransmission430
LVEtransmission152_to_LVEtransmission909_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission909,LVEtransmission152
LVEtransmission909_to_LVEtransmission691_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission691,LVEtransmission909
LVEtransmission691_to_LVEtransmission543_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission543,LVEtransmission691
LVEtransmission543_to_LVEtransmission810_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission810,LVEtransmission543
LVEtransmission810_to_LVEtransmission942_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission942,LVEtransmission810
LVEtransmission942_to_LVEtransmission781_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission781,LVEtransmission942
LVEtransmission781_to_LVEtransmission359_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission359,LVEtransmission781
LVEtransmission359_to_LVEtransmission968_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission968,LVEtransmission359
LVEtransmission968_to_LVEtransmission465_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission465,LVEtransmission968
LVEtransmission465_to_LVEtransmission1025_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission1025,LVEtransmission465
LVEtransmission1025_to_LVEtransmission865_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission865,LVEtransmission1025
LVEtransmission865_to_LVEtransmission296_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission296,LVEtransmission865
LVEtransmission296_to_LVEtransmission1082_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission1082,LVEtransmission296
LVEtransmission606_to_LVEtransmission634_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission634,LVEtransmission606
LVEtransmission634_to_LVEtransmission1004_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission1004,LVEtransmission634
LVEtransmission1004_to_LVEtransmission777_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission777,LVEtransmission1004
LVEtransmission777_to_LVEtransmission1075_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission1075,LVEtransmission777
LVEtransmission1075_to_LVEtransmission766_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission766,LVEtransmission1075
LVEtransmission766_to_LVEtransmission376_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission376,LVEtransmission766
LVEtransmission376_to_LVEtransmission481_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission481,LVEtransmission376
LVEtransmission481_to_LVEtransmission234_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission234,LVEtransmission481
LVEtransmission234_to_LVEtransmission1094_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission1094,LVEtransmission234
LVEtransmission1094_to_LVEtransmission102_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission102,LVEtransmission1094
LVEtransmission102_to_LVEtransmission44_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission44,LVEtransmission102
LVEtransmission44_to_LVEtransmission509_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission509,LVEtransmission44
LVEtransmission509_to_LVEtransmission913_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission913,LVEtransmission509
LVEtransmission913_to_LVEtransmission23_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission23,LVEtransmission913
LVEtransmission23_to_LVEtransmission804_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission804,LVEtransmission23
LVEtransmission804_to_LVEtransmission809_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission809,LVEtransmission804
LVEtransmission809_to_LVEtransmission150_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission150,LVEtransmission809
LVEtransmission150_to_LVEtransmission603_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission603,LVEtransmission150
LVEtransmission603_to_LVEtransmission1023_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission1023,LVEtransmission603
LVEtransmission1023_to_LVEtransmission383_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission383,LVEtransmission1023
LVEtransmission383_to_LVEtransmission841_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission841,LVEtransmission383
LVEtransmission841_to_LVEtransmission215_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission215,LVEtransmission841
LVEtransmission215_to_LVEtransmission154_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission154,LVEtransmission215
LVEtransmission154_to_LVEtransmission145_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission145,LVEtransmission154
LVEtransmission145_to_LVEtransmission536_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission536,LVEtransmission145
LVEtransmission536_to_LVEtransmission523_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission523,LVEtransmission536
LVEtransmission523_to_LVEtransmission1054_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission1054,LVEtransmission523
LVEtransmission1054_to_LVEtransmission118_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission118,LVEtransmission1054
LVEtransmission118_to_LVEtransmission105_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission105,LVEtransmission118
LVEtransmission105_to_LVEtransmission610_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission610,LVEtransmission105
LVEtransmission610_to_LVEtransmission398_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission398,LVEtransmission610
LVEtransmission398_to_LVEtransmission114_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission114,LVEtransmission398
LVEtransmission114_to_LVEtransmission619_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission619,LVEtransmission114
LVEtransmission619_to_LVEtransmission1082_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission1082,LVEtransmission619
LVEtransmission272_to_LVEtransmission585_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission585,LVEtransmission272
LVEtransmission585_to_LVEtransmission529_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission529,LVEtransmission585
LVEtransmission529_to_LVEtransmission709_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission709,LVEtransmission529
LVEtransmission709_to_LVEtransmission26_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission26,LVEtransmission709
LVEtransmission26_to_LVEtransmission740_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission740,LVEtransmission26
LVEtransmission740_to_LVEtransmission1029_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission1029,LVEtransmission740
LVEtransmission1029_to_LVEtransmission199_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission199,LVEtransmission1029
LVEtransmission199_to_LVEtransmission982_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission982,LVEtransmission199
LVEtransmission982_to_LVEtransmission161_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission161,LVEtransmission982
LVEtransmission161_to_LVEtransmission18_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission18,LVEtransmission161
LVEtransmission18_to_LVEtransmission98_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission98,LVEtransmission18
LVEtransmission98_to_LVEtransmission1070_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission1070,LVEtransmission98
LVEtransmission1070_to_LVEtransmission224_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission224,LVEtransmission1070
LVEtransmission224_to_LVEtransmission405_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission405,LVEtransmission224
LVEtransmission553_to_LVEtransmission742_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission742,LVEtransmission553
LVEtransmission742_to_LVEtransmission592_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission592,LVEtransmission742
LVEtransmission592_to_LVEtransmission438_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission438,LVEtransmission592
LVEtransmission438_to_LVEtransmission412_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission412,LVEtransmission438
LVEtransmission412_to_LVEtransmission952_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission952,LVEtransmission412
LVEtransmission952_to_LVEtransmission935_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission935,LVEtransmission952
LVEtransmission935_to_LVEtransmission297_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission297,LVEtransmission935
LVEtransmission297_to_LVEtransmission864_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission864,LVEtransmission297
LVEtransmission864_to_LVEtransmission916_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission916,LVEtransmission864
LVEtransmission916_to_LVEtransmission318_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission318,LVEtransmission916
LVEtransmission318_to_LVEtransmission1064_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission1064,LVEtransmission318
LVEtransmission1064_to_LVEtransmission258_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission258,LVEtransmission1064
LVEtransmission258_to_LVEtransmission232_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission232,LVEtransmission258
LVEtransmission232_to_LVEtransmission492_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission492,LVEtransmission232
LVEtransmission492_to_LVEtransmission921_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission921,LVEtransmission492
LVEtransmission921_to_LVEtransmission1080_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission1080,LVEtransmission921
LVEtransmission1080_to_LVEtransmission983_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission983,LVEtransmission1080
LVEtransmission983_to_LVEtransmission85_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission85,LVEtransmission983
LVEtransmission85_to_LVEtransmission103_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission103,LVEtransmission85
LVEtransmission166_to_LVEtransmission282_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission282,LVEtransmission166
LVEtransmission282_to_LVEtransmission639_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission639,LVEtransmission282
LVEtransmission639_to_LVEtransmission881_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission881,LVEtransmission639
LVEtransmission881_to_LVEtransmission606_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission606,LVEtransmission881
LVEtransmission101_to_LVEtransmission975_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission975,LVEtransmission101
LVEtransmission975_to_LVEtransmission831_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission831,LVEtransmission975
LVEtransmission831_to_LVEtransmission207_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission207,LVEtransmission831
LVEtransmission207_to_LVEtransmission581_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission581,LVEtransmission207
LVEtransmission581_to_LVEtransmission818_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission818,LVEtransmission581
LVEtransmission818_to_LVEtransmission514_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission514,LVEtransmission818
LVEtransmission514_to_LVEtransmission567_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission567,LVEtransmission514
LVEtransmission567_to_LVEtransmission857_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission857,LVEtransmission567
LVEtransmission857_to_LVEtransmission213_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission213,LVEtransmission857
LVEtransmission213_to_LVEtransmission725_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission725,LVEtransmission213
LVEtransmission725_to_LVEtransmission979_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission979,LVEtransmission725
LVEtransmission979_to_LVEtransmission33_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission33,LVEtransmission979
LVEtransmission33_to_LVEtransmission674_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission674,LVEtransmission33
LVEtransmission674_to_LVEtransmission69_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission69,LVEtransmission674
LVEtransmission69_to_LVEtransmission188_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission188,LVEtransmission69
LVEtransmission188_to_LVEtransmission413_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission413,LVEtransmission188
LVEtransmission413_to_LVEtransmission1093_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission1093,LVEtransmission413
LVEtransmission1093_to_LVEtransmission1039_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission1039,LVEtransmission1093
LVEtransmission1039_to_LVEtransmission277_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission277,LVEtransmission1039
LVEtransmission277_to_LVEtransmission873_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission873,LVEtransmission277
LVEtransmission873_to_LVEtransmission291_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission291,LVEtransmission873
LVEtransmission291_to_LVEtransmission391_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission391,LVEtransmission291
LVEtransmission391_to_LVEtransmission1053_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission1053,LVEtransmission391
LVEtransmission1053_to_LVEtransmission586_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission586,LVEtransmission1053
LVEtransmission586_to_LVEtransmission288_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission288,LVEtransmission586
LVEtransmission288_to_LVEtransmission961_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission961,LVEtransmission288
LVEtransmission961_to_LVEtransmission805_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission805,LVEtransmission961
LVEtransmission805_to_LVEtransmission469_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission469,LVEtransmission805
LVEtransmission469_to_LVEtransmission700_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission700,LVEtransmission469
LVEtransmission700_to_LVEtransmission606_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission606,LVEtransmission700
LVEtransmission166_to_LVEtransmission845_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission845,LVEtransmission166
LVEtransmission845_to_LVEtransmission907_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission907,LVEtransmission845
LVEtransmission907_to_LVEtransmission1017_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission1017,LVEtransmission907
LVEtransmission1017_to_LVEtransmission640_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission640,LVEtransmission1017
LVEtransmission640_to_LVEtransmission225_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission225,LVEtransmission640
LVEtransmission225_to_LVEtransmission927_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission927,LVEtransmission225
LVEtransmission927_to_LVEtransmission247_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission247,LVEtransmission927
LVEtransmission247_to_LVEtransmission599_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission599,LVEtransmission247
LVEtransmission599_to_LVEtransmission664_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission664,LVEtransmission599
LVEtransmission664_to_LVEtransmission1015_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission1015,LVEtransmission664
LVEtransmission1015_to_LVEtransmission268_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission268,LVEtransmission1015
LVEtransmission268_to_LVEtransmission9_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission9,LVEtransmission268
LVEtransmission9_to_LVEtransmission686_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission686,LVEtransmission9
LVEtransmission686_to_LVEtransmission689_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission689,LVEtransmission686
LVEtransmission689_to_LVEtransmission220_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission220,LVEtransmission689
LVEtransmission220_to_LVEtransmission1071_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission1071,LVEtransmission220
LVEtransmission1071_to_LVEtransmission32_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission32,LVEtransmission1071
LVEtransmission32_to_LVEtransmission649_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission649,LVEtransmission32
LVEtransmission649_to_LVEtransmission365_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission365,LVEtransmission649
LVEtransmission365_to_LVEtransmission448_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission448,LVEtransmission365
LVEtransmission448_to_LVEtransmission60_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission60,LVEtransmission448
LVEtransmission60_to_LVEtransmission349_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission349,LVEtransmission60
LVEtransmission349_to_LVEtransmission1050_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission1050,LVEtransmission349
LVEtransmission550_to_LVEtransmission886_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission886,LVEtransmission550
LVEtransmission886_to_LVEtransmission1081_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission1081,LVEtransmission886
LVEtransmission1081_to_LVEtransmission403_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission403,LVEtransmission1081
LVEtransmission403_to_LVEtransmission127_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission127,LVEtransmission403
LVEtransmission127_to_LVEtransmission908_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission908,LVEtransmission127
LVEtransmission908_to_LVEtransmission466_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission466,LVEtransmission908
LVEtransmission466_to_LVEtransmission1001_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission1001,LVEtransmission466
LVEtransmission661_to_LVEtransmission421_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission421,LVEtransmission661
